rango_horas,cantidad_intentos_transaccion,cantidad_sucursales_distintas,cantidad_transacciones_exitosas,es_fraude,tasa_errores
42,10,1,10,0,0.0
2,6,1,4,0,0.3333333333333333
44,3,1,3,0,0.0
3,2,1,2,0,0.0
30,9,1,9,0,0.0
3,2,1,2,0,0.0
20,6,1,6,0,0.0
1,14,5,0,1,1.0
20,5,1,5,0,0.0
27,5,2,3,0,0.4
1,10,4,0,1,1.0
2,17,9,0,1,1.0
24,10,1,5,0,0.5
21,7,1,5,0,0.2857142857142857
2,3,2,2,0,0.3333333333333333
20,8,1,7,0,0.125
42,7,1,3,0,0.5714285714285714
39,5,2,3,0,0.4
23,4,2,4,0,0.0
13,7,1,4,0,0.42857142857142855
3,1,1,1,0,0.0
1,1,1,1,0,0.0
10,6,2,4,0,0.3333333333333333
39,5,1,5,0,0.0
38,1,2,1,0,0.0
2,3,1,3,0,0.0
2,5,2,5,0,0.0
3,6,1,1,0,0.8333333333333334
1,6,5,0,1,1.0
40,13,1,11,0,0.15384615384615385
11,6,2,3,0,0.5
3,5,2,5,0,0.0
3,1,1,1,0,0.0
38,10,1,10,0,0.0
2,25,8,0,1,1.0
24,7,1,3,0,0.5714285714285714
25,5,1,5,0,0.0
2,4,1,1,0,0.75
1,3,1,3,0,0.0
1,6,1,5,0,0.16666666666666666
2,5,2,2,0,0.6
39,8,1,8,0,0.0
3,5,1,5,0,0.0
35,8,1,8,0,0.0
14,10,1,5,0,0.5
15,1,1,1,0,0.0
3,1,1,1,0,0.0
36,13,1,13,0,0.0
25,6,1,6,0,0.0
34,4,1,4,0,0.0
2,6,2,6,0,0.0
12,7,1,6,0,0.14285714285714285
42,10,1,5,0,0.5
2,1,2,1,0,0.0
5,9,1,6,0,0.3333333333333333
28,2,2,2,0,0.0
2,1,1,1,0,0.0
1,1,2,1,0,0.0
40,6,1,6,0,0.0
29,14,1,10,0,0.2857142857142857
1,6,2,4,0,0.3333333333333333
3,2,2,2,0,0.0
29,13,1,10,0,0.23076923076923078
2,4,1,3,0,0.25
33,4,1,4,0,0.0
1,7,4,0,1,1.0
23,5,1,5,0,0.0
8,2,2,2,0,0.0
3,6,2,1,0,0.8333333333333334
15,14,1,10,0,0.2857142857142857
1,2,2,2,0,0.0
36,14,1,8,0,0.42857142857142855
44,4,2,1,0,0.75
1,1,2,1,0,0.0
1,7,2,6,0,0.14285714285714285
31,11,1,9,0,0.18181818181818182
2,6,3,0,1,1.0
11,2,1,2,0,0.0
1,7,2,2,0,0.7142857142857143
19,3,1,3,0,0.0
39,5,1,5,0,0.0
38,2,2,2,0,0.0
12,7,2,4,0,0.42857142857142855
1,5,2,3,0,0.4
3,2,2,2,0,0.0
5,13,1,6,0,0.5384615384615384
3,1,2,1,0,0.0
1,1,2,1,0,0.0
43,4,1,4,0,0.0
2,3,2,2,0,0.3333333333333333
1,1,1,1,0,0.0
2,14,8,0,1,1.0
1,4,1,3,0,0.25
26,3,2,1,0,0.6666666666666666
2,2,2,2,0,0.0
9,10,1,4,0,0.6
8,9,1,4,0,0.5555555555555556
1,5,1,2,0,0.6
6,1,1,1,0,0.0
1,7,5,0,1,1.0
7,13,1,11,0,0.15384615384615385
2,2,1,2,0,0.0
21,4,1,4,0,0.0
26,4,1,4,0,0.0
1,3,2,3,0,0.0
42,3,2,3,0,0.0
2,22,6,0,1,1.0
1,5,2,3,0,0.4
1,3,1,3,0,0.0
14,3,2,3,0,0.0
25,9,1,9,0,0.0
36,10,1,10,0,0.0
1,5,1,2,0,0.6
1,7,1,2,0,0.7142857142857143
40,6,2,4,0,0.3333333333333333
43,5,2,4,0,0.2
3,4,1,3,0,0.25
32,14,1,12,0,0.14285714285714285
37,6,1,6,0,0.0
2,4,2,2,0,0.5
2,7,1,3,0,0.5714285714285714
6,5,1,4,0,0.2
42,12,1,8,0,0.3333333333333333
1,3,2,3,0,0.0
39,7,1,5,0,0.2857142857142857
26,1,1,1,0,0.0
2,20,7,0,1,1.0
33,1,2,1,0,0.0
2,4,2,4,0,0.0
4,9,1,8,0,0.1111111111111111
1,4,2,4,0,0.0
4,10,1,10,0,0.0
1,5,1,5,0,0.0
19,7,1,4,0,0.42857142857142855
38,10,1,7,0,0.3
3,7,2,3,0,0.5714285714285714
24,10,1,10,0,0.0
19,7,1,7,0,0.0
28,5,1,5,0,0.0
2,1,2,1,0,0.0
2,1,2,1,0,0.0
21,6,2,2,0,0.6666666666666666
6,7,1,5,0,0.2857142857142857
3,3,2,3,0,0.0
3,4,2,4,0,0.0
2,6,2,6,0,0.0
3,2,2,2,0,0.0
44,3,2,3,0,0.0
16,3,1,3,0,0.0
1,12,6,0,1,1.0
45,6,2,1,0,0.8333333333333334
48,5,1,5,0,0.0
48,11,1,5,0,0.5454545454545454
2,2,1,2,0,0.0
22,6,1,6,0,0.0
3,6,1,2,0,0.6666666666666666
3,7,1,3,0,0.5714285714285714
3,3,2,3,0,0.0
2,4,1,4,0,0.0
30,8,1,8,0,0.0
2,1,1,1,0,0.0
10,6,1,6,0,0.0
27,7,1,4,0,0.42857142857142855
10,13,1,10,0,0.23076923076923078
19,7,1,4,0,0.42857142857142855
19,12,1,11,0,0.08333333333333333
3,6,2,3,0,0.5
10,8,1,6,0,0.25
12,9,1,5,0,0.4444444444444444
41,4,1,4,0,0.0
39,6,1,4,0,0.3333333333333333
5,4,1,4,0,0.0
43,3,1,1,0,0.6666666666666666
18,4,1,1,0,0.75
16,11,1,5,0,0.5454545454545454
2,7,2,5,0,0.2857142857142857
9,5,2,5,0,0.0
35,9,1,4,0,0.5555555555555556
3,5,2,5,0,0.0
2,3,2,3,0,0.0
32,9,1,8,0,0.1111111111111111
8,13,1,9,0,0.3076923076923077
35,11,1,8,0,0.2727272727272727
1,7,1,2,0,0.7142857142857143
3,2,2,2,0,0.0
13,5,1,1,0,0.8
1,6,1,6,0,0.0
15,7,2,3,0,0.5714285714285714
39,12,1,12,0,0.0
31,5,1,5,0,0.0
23,3,2,3,0,0.0
48,6,2,5,0,0.16666666666666666
20,6,1,6,0,0.0
18,3,1,3,0,0.0
38,4,2,3,0,0.25
43,3,2,3,0,0.0
2,25,9,0,1,1.0
1,7,2,0,1,1.0
3,2,2,2,0,0.0
24,2,2,1,0,0.5
2,2,1,2,0,0.0
17,14,1,12,0,0.14285714285714285
28,9,1,7,0,0.2222222222222222
16,4,1,2,0,0.5
48,3,2,2,0,0.3333333333333333
17,6,1,3,0,0.5
43,1,2,1,0,0.0
32,3,1,3,0,0.0
36,5,1,4,0,0.2
1,5,2,5,0,0.0
8,5,2,2,0,0.6
2,3,1,3,0,0.0
36,10,1,10,0,0.0
43,5,1,5,0,0.0
2,4,2,4,0,0.0
6,14,1,13,0,0.07142857142857142
46,6,1,5,0,0.16666666666666666
2,3,2,3,0,0.0
1,1,1,1,0,0.0
34,8,1,8,0,0.0
9,8,1,8,0,0.0
45,5,2,2,0,0.6
19,7,1,5,0,0.2857142857142857
3,3,2,3,0,0.0
2,26,5,0,1,1.0
26,11,1,11,0,0.0
37,3,1,3,0,0.0
45,2,2,2,0,0.0
26,6,1,6,0,0.0
11,6,1,5,0,0.16666666666666666
39,6,1,6,0,0.0
20,5,1,5,0,0.0
30,6,2,1,0,0.8333333333333334
31,4,2,4,0,0.0
11,4,2,4,0,0.0
2,1,1,1,0,0.0
28,4,1,4,0,0.0
48,6,2,4,0,0.3333333333333333
3,2,2,2,0,0.0
7,9,1,6,0,0.3333333333333333
2,1,2,1,0,0.0
45,6,2,1,0,0.8333333333333334
47,9,1,9,0,0.0
47,5,2,2,0,0.6
1,18,7,0,1,1.0
3,1,2,1,0,0.0
3,1,2,1,0,0.0
3,6,2,2,0,0.6666666666666666
21,9,1,9,0,0.0
7,2,2,2,0,0.0
41,5,1,5,0,0.0
3,4,1,4,0,0.0
2,17,8,0,1,1.0
21,12,1,12,0,0.0
2,3,2,3,0,0.0
11,9,1,9,0,0.0
31,7,1,7,0,0.0
2,24,4,0,1,1.0
25,6,1,5,0,0.16666666666666666
28,11,1,6,0,0.45454545454545453
27,4,2,3,0,0.25
21,1,2,1,0,0.0
3,5,2,2,0,0.6
13,4,1,1,0,0.75
2,2,2,1,0,0.5
26,8,1,5,0,0.375
22,11,1,6,0,0.45454545454545453
23,7,1,7,0,0.0
10,11,1,11,0,0.0
1,7,1,6,0,0.14285714285714285
21,6,1,5,0,0.16666666666666666
11,7,1,7,0,0.0
42,11,1,11,0,0.0
37,7,1,5,0,0.2857142857142857
9,5,1,5,0,0.0
30,4,1,4,0,0.0
10,13,1,10,0,0.23076923076923078
2,7,1,4,0,0.42857142857142855
29,6,1,6,0,0.0
2,5,1,5,0,0.0
11,4,2,3,0,0.25
40,3,2,1,0,0.6666666666666666
13,10,1,8,0,0.2
25,7,1,7,0,0.0
37,1,2,1,0,0.0
1,23,3,0,1,1.0
1,5,2,2,0,0.6
35,4,2,3,0,0.25
2,7,2,7,0,0.0
3,1,2,1,0,0.0
2,20,10,0,1,1.0
36,9,1,9,0,0.0
3,6,2,5,0,0.16666666666666666
28,1,1,1,0,0.0
16,11,1,10,0,0.09090909090909091
13,6,1,5,0,0.16666666666666666
40,4,1,4,0,0.0
26,3,2,1,0,0.6666666666666666
38,4,1,4,0,0.0
44,3,2,1,0,0.6666666666666666
46,5,1,1,0,0.8
2,19,9,0,1,1.0
7,5,1,5,0,0.0
29,6,1,4,0,0.3333333333333333
11,5,2,5,0,0.0
2,1,2,1,0,0.0
45,6,2,5,0,0.16666666666666666
27,6,1,6,0,0.0
31,6,2,4,0,0.3333333333333333
3,6,1,4,0,0.3333333333333333
3,4,2,4,0,0.0
3,3,2,3,0,0.0
3,6,1,6,0,0.0
1,3,1,2,0,0.3333333333333333
35,4,2,4,0,0.0
46,9,1,7,0,0.2222222222222222
3,2,2,1,0,0.5
37,5,1,5,0,0.0
1,7,1,5,0,0.2857142857142857
3,5,1,4,0,0.2
4,9,1,9,0,0.0
16,3,1,3,0,0.0
16,6,2,5,0,0.16666666666666666
3,5,2,4,0,0.2
3,5,2,2,0,0.6
24,6,2,1,0,0.8333333333333334
5,11,1,7,0,0.36363636363636365
20,6,2,4,0,0.3333333333333333
43,6,1,4,0,0.3333333333333333
13,14,1,5,0,0.6428571428571429
2,7,2,4,0,0.42857142857142855
4,10,1,9,0,0.1
1,3,2,3,0,0.0
23,5,1,4,0,0.2
41,2,2,2,0,0.0
27,10,1,10,0,0.0
2,4,1,4,0,0.0
1,2,1,1,0,0.5
20,8,1,8,0,0.0
43,10,1,4,0,0.6
34,6,1,4,0,0.3333333333333333
19,4,1,4,0,0.0
2,28,9,0,1,1.0
2,6,1,5,0,0.16666666666666666
4,4,1,4,0,0.0
21,3,1,1,0,0.6666666666666666
33,11,1,8,0,0.2727272727272727
10,7,2,2,0,0.7142857142857143
37,9,1,9,0,0.0
1,2,2,2,0,0.0
47,13,1,8,0,0.38461538461538464
35,3,1,3,0,0.0
1,7,1,2,0,0.7142857142857143
8,9,1,5,0,0.4444444444444444
1,7,1,3,0,0.5714285714285714
1,4,1,4,0,0.0
1,5,1,3,0,0.4
1,1,2,1,0,0.0
32,14,1,8,0,0.42857142857142855
6,2,2,2,0,0.0
2,2,1,2,0,0.0
30,6,1,6,0,0.0
43,2,1,1,0,0.5
1,28,8,0,1,1.0
22,12,1,5,0,0.5833333333333334
39,9,1,9,0,0.0
19,13,1,13,0,0.0
39,6,2,2,0,0.6666666666666666
19,13,1,12,0,0.07692307692307693
21,5,1,1,0,0.8
2,3,1,3,0,0.0
42,6,1,3,0,0.5
3,2,2,2,0,0.0
35,2,2,2,0,0.0
44,10,1,10,0,0.0
39,7,1,1,0,0.8571428571428571
44,9,1,4,0,0.5555555555555556
3,5,2,5,0,0.0
19,10,1,9,0,0.1
2,7,1,5,0,0.2857142857142857
3,2,2,1,0,0.5
3,1,1,1,0,0.0
21,12,1,10,0,0.16666666666666666
19,1,1,1,0,0.0
17,8,1,8,0,0.0
16,8,1,8,0,0.0
20,4,1,4,0,0.0
3,5,1,5,0,0.0
1,3,1,3,0,0.0
48,7,2,2,0,0.7142857142857143
1,29,6,0,1,1.0
41,8,1,8,0,0.0
38,11,1,4,0,0.6363636363636364
35,2,2,2,0,0.0
45,2,1,1,0,0.5
11,11,1,8,0,0.2727272727272727
1,2,2,1,0,0.5
1,3,1,3,0,0.0
13,5,2,3,0,0.4
1,4,2,4,0,0.0
10,13,1,7,0,0.46153846153846156
31,7,1,7,0,0.0
3,7,2,7,0,0.0
2,3,2,3,0,0.0
45,6,1,6,0,0.0
45,7,1,3,0,0.5714285714285714
11,6,1,6,0,0.0
1,5,2,4,0,0.2
3,5,1,3,0,0.4
1,7,5,0,1,1.0
2,6,1,6,0,0.0
31,6,1,1,0,0.8333333333333334
8,6,1,4,0,0.3333333333333333
6,10,1,4,0,0.6
29,6,2,3,0,0.5
2,13,6,0,1,1.0
44,7,1,7,0,0.0
38,5,1,5,0,0.0
2,4,1,4,0,0.0
48,14,1,7,0,0.5
8,5,1,2,0,0.6
44,9,1,5,0,0.4444444444444444
8,7,1,5,0,0.2857142857142857
29,8,1,8,0,0.0
3,6,2,1,0,0.8333333333333334
13,7,2,1,0,0.8571428571428571
9,2,1,2,0,0.0
22,1,2,1,0,0.0
29,11,1,9,0,0.18181818181818182
13,4,2,2,0,0.5
1,1,1,1,0,0.0
6,5,1,3,0,0.4
42,3,2,3,0,0.0
29,4,2,1,0,0.75
42,12,1,12,0,0.0
1,4,1,4,0,0.0
9,6,1,2,0,0.6666666666666666
32,10,1,8,0,0.2
11,6,1,1,0,0.8333333333333334
3,7,2,1,0,0.8571428571428571
3,7,2,3,0,0.5714285714285714
29,4,2,1,0,0.75
32,3,1,3,0,0.0
12,4,2,3,0,0.25
44,5,1,4,0,0.2
2,1,1,1,0,0.0
34,5,2,2,0,0.6
2,7,2,5,0,0.2857142857142857
22,3,2,3,0,0.0
42,7,1,7,0,0.0
18,7,1,7,0,0.0
14,8,1,8,0,0.0
17,2,1,2,0,0.0
11,9,1,9,0,0.0
1,5,1,2,0,0.6
34,3,2,3,0,0.0
6,6,2,2,0,0.6666666666666666
1,2,2,1,0,0.5
36,1,1,1,0,0.0
27,9,1,9,0,0.0
48,4,1,4,0,0.0
1,2,2,1,0,0.5
2,11,5,0,1,1.0
1,6,5,0,1,1.0
23,2,1,2,0,0.0
2,6,2,4,0,0.3333333333333333
8,4,1,4,0,0.0
7,11,1,11,0,0.0
12,1,2,1,0,0.0
6,5,1,2,0,0.6
1,7,4,0,1,1.0
47,6,1,2,0,0.6666666666666666
16,4,2,4,0,0.0
33,5,2,1,0,0.8
3,2,1,2,0,0.0
1,2,2,2,0,0.0
1,1,2,1,0,0.0
12,6,2,1,0,0.8333333333333334
1,1,1,1,0,0.0
34,7,1,2,0,0.7142857142857143
32,4,1,4,0,0.0
3,3,2,1,0,0.6666666666666666
18,1,1,1,0,0.0
2,3,1,3,0,0.0
23,7,2,5,0,0.2857142857142857
25,2,2,2,0,0.0
1,1,2,1,0,0.0
4,7,2,5,0,0.2857142857142857
3,6,1,2,0,0.6666666666666666
36,5,1,5,0,0.0
2,2,1,2,0,0.0
1,1,2,1,0,0.0
14,12,1,8,0,0.3333333333333333
26,4,1,4,0,0.0
34,2,2,2,0,0.0
33,13,1,9,0,0.3076923076923077
1,5,1,3,0,0.4
11,9,1,9,0,0.0
24,10,1,10,0,0.0
5,6,1,4,0,0.3333333333333333
3,1,2,1,0,0.0
42,13,1,5,0,0.6153846153846154
16,3,1,1,0,0.6666666666666666
41,10,1,4,0,0.6
1,6,2,4,0,0.3333333333333333
8,6,2,2,0,0.6666666666666666
7,4,1,4,0,0.0
1,3,1,3,0,0.0
44,4,1,4,0,0.0
33,3,1,3,0,0.0
4,9,1,9,0,0.0
9,7,2,3,0,0.5714285714285714
42,12,1,9,0,0.25
45,7,1,2,0,0.7142857142857143
3,3,2,2,0,0.3333333333333333
3,4,1,3,0,0.25
14,6,1,6,0,0.0
2,4,2,4,0,0.0
18,10,1,7,0,0.3
46,3,1,3,0,0.0
2,1,1,1,0,0.0
1,5,2,5,0,0.0
17,14,1,5,0,0.6428571428571429
3,2,2,2,0,0.0
3,3,2,3,0,0.0
33,4,1,4,0,0.0
39,7,1,5,0,0.2857142857142857
40,6,2,4,0,0.3333333333333333
42,5,1,2,0,0.6
41,5,1,5,0,0.0
21,5,1,3,0,0.4
13,4,1,1,0,0.75
2,2,2,1,0,0.5
22,6,1,1,0,0.8333333333333334
27,1,2,1,0,0.0
36,1,2,1,0,0.0
22,7,2,3,0,0.5714285714285714
18,4,2,4,0,0.0
7,11,1,11,0,0.0
12,6,1,6,0,0.0
2,4,2,3,0,0.25
2,4,2,4,0,0.0
45,2,2,1,0,0.5
2,3,2,1,0,0.6666666666666666
37,9,1,9,0,0.0
1,3,2,3,0,0.0
1,14,7,0,1,1.0
48,14,1,8,0,0.42857142857142855
2,26,5,0,1,1.0
2,4,1,4,0,0.0
1,4,1,4,0,0.0
39,7,1,7,0,0.0
18,4,1,4,0,0.0
11,10,1,5,0,0.5
10,8,1,6,0,0.25
32,4,1,4,0,0.0
25,4,1,4,0,0.0
39,5,1,5,0,0.0
47,6,1,3,0,0.5
1,6,2,4,0,0.3333333333333333
47,11,1,5,0,0.5454545454545454
24,6,1,2,0,0.6666666666666666
27,3,2,1,0,0.6666666666666666
3,1,1,1,0,0.0
3,7,1,1,0,0.8571428571428571
1,1,2,1,0,0.0
17,13,1,6,0,0.5384615384615384
3,1,2,1,0,0.0
2,7,1,6,0,0.14285714285714285
19,11,1,7,0,0.36363636363636365
2,1,1,1,0,0.0
22,1,1,1,0,0.0
1,6,1,2,0,0.6666666666666666
24,4,2,2,0,0.5
16,12,1,6,0,0.5
34,8,1,7,0,0.125
30,13,1,13,0,0.0
1,7,1,2,0,0.7142857142857143
3,1,1,1,0,0.0
11,1,2,1,0,0.0
42,4,2,2,0,0.5
18,12,1,10,0,0.16666666666666666
31,7,1,4,0,0.42857142857142855
40,5,1,1,0,0.8
3,5,2,5,0,0.0
2,1,1,1,0,0.0
26,4,1,4,0,0.0
1,4,2,4,0,0.0
29,4,1,3,0,0.25
42,2,1,2,0,0.0
26,10,1,10,0,0.0
12,2,2,2,0,0.0
2,6,1,6,0,0.0
3,6,1,5,0,0.16666666666666666
22,5,1,5,0,0.0
45,5,1,5,0,0.0
26,12,1,12,0,0.0
2,3,1,3,0,0.0
1,10,4,0,1,1.0
37,12,1,5,0,0.5833333333333334
6,6,1,2,0,0.6666666666666666
2,7,2,2,0,0.7142857142857143
3,3,2,3,0,0.0
2,3,1,3,0,0.0
29,6,1,6,0,0.0
2,1,1,1,0,0.0
1,7,1,5,0,0.2857142857142857
26,10,1,10,0,0.0
2,2,2,2,0,0.0
24,1,1,1,0,0.0
3,2,2,2,0,0.0
35,11,1,5,0,0.5454545454545454
29,4,2,2,0,0.5
21,8,1,8,0,0.0
24,10,1,6,0,0.4
5,12,1,12,0,0.0
47,3,2,2,0,0.3333333333333333
20,14,1,4,0,0.7142857142857143
2,2,1,2,0,0.0
2,1,1,1,0,0.0
34,13,1,11,0,0.15384615384615385
8,4,2,4,0,0.0
18,8,1,7,0,0.125
2,6,1,6,0,0.0
13,8,1,8,0,0.0
38,2,2,2,0,0.0
9,7,1,3,0,0.5714285714285714
1,20,4,0,1,1.0
20,5,1,5,0,0.0
16,13,1,12,0,0.07692307692307693
15,6,1,6,0,0.0
30,12,1,12,0,0.0
3,2,1,2,0,0.0
20,4,1,3,0,0.25
29,7,2,4,0,0.42857142857142855
37,13,1,7,0,0.46153846153846156
48,11,1,10,0,0.09090909090909091
1,1,1,1,0,0.0
18,4,1,4,0,0.0
31,2,1,2,0,0.0
3,3,2,3,0,0.0
9,9,1,6,0,0.3333333333333333
45,5,1,5,0,0.0
3,1,1,1,0,0.0
7,1,2,1,0,0.0
2,25,5,0,1,1.0
17,10,1,10,0,0.0
1,5,2,5,0,0.0
5,10,1,10,0,0.0
29,6,1,5,0,0.16666666666666666
2,3,2,3,0,0.0
43,4,2,4,0,0.0
2,2,1,2,0,0.0
28,5,2,5,0,0.0
2,5,1,5,0,0.0
22,14,1,6,0,0.5714285714285714
34,8,1,5,0,0.375
3,7,1,7,0,0.0
32,4,1,2,0,0.5
10,6,1,5,0,0.16666666666666666
2,3,2,3,0,0.0
1,3,1,1,0,0.6666666666666666
2,14,9,0,1,1.0
24,1,1,1,0,0.0
3,1,1,1,0,0.0
34,1,2,1,0,0.0
46,3,1,3,0,0.0
5,5,1,4,0,0.2
35,12,1,11,0,0.08333333333333333
3,4,2,2,0,0.5
1,5,2,5,0,0.0
44,10,1,8,0,0.2
33,11,1,11,0,0.0
6,12,1,11,0,0.08333333333333333
39,9,1,5,0,0.4444444444444444
31,7,1,7,0,0.0
42,3,2,1,0,0.6666666666666666
4,7,2,5,0,0.2857142857142857
8,6,1,4,0,0.3333333333333333
42,5,2,4,0,0.2
1,5,1,3,0,0.4
23,7,1,7,0,0.0
21,3,1,1,0,0.6666666666666666
1,1,1,1,0,0.0
2,7,3,0,1,1.0
1,3,1,3,0,0.0
2,6,1,3,0,0.5
11,10,1,6,0,0.4
2,4,2,4,0,0.0
2,22,9,0,1,1.0
33,7,1,7,0,0.0
1,27,10,0,1,1.0
40,6,1,2,0,0.6666666666666666
1,6,1,1,0,0.8333333333333334
23,7,2,5,0,0.2857142857142857
3,2,1,2,0,0.0
2,5,2,5,0,0.0
38,7,2,4,0,0.42857142857142855
25,4,1,1,0,0.75
3,1,2,1,0,0.0
3,3,1,3,0,0.0
2,7,2,4,0,0.42857142857142855
48,2,1,2,0,0.0
3,4,1,4,0,0.0
11,5,1,1,0,0.8
23,5,1,2,0,0.6
5,4,1,1,0,0.75
32,5,1,5,0,0.0
1,2,1,2,0,0.0
35,5,2,2,0,0.6
2,7,1,7,0,0.0
1,1,1,1,0,0.0
2,7,3,0,1,1.0
2,1,2,1,0,0.0
41,5,2,2,0,0.6
9,3,1,2,0,0.3333333333333333
30,7,1,4,0,0.42857142857142855
1,26,5,0,1,1.0
41,1,1,1,0,0.0
33,4,2,2,0,0.5
10,6,1,3,0,0.5
16,4,1,4,0,0.0
47,14,1,14,0,0.0
1,5,2,1,0,0.8
34,5,2,3,0,0.4
25,6,1,4,0,0.3333333333333333
9,7,1,7,0,0.0
2,28,10,0,1,1.0
39,2,2,2,0,0.0
23,9,1,8,0,0.1111111111111111
1,7,2,6,0,0.14285714285714285
8,3,2,2,0,0.3333333333333333
34,3,2,2,0,0.3333333333333333
2,4,1,2,0,0.5
1,7,2,4,0,0.42857142857142855
2,15,10,0,1,1.0
20,6,2,4,0,0.3333333333333333
45,4,2,4,0,0.0
1,3,2,1,0,0.6666666666666666
20,12,1,4,0,0.6666666666666666
42,7,2,3,0,0.5714285714285714
2,24,6,0,1,1.0
1,2,2,2,0,0.0
2,8,3,0,1,1.0
3,7,1,4,0,0.42857142857142855
1,4,1,4,0,0.0
1,3,1,3,0,0.0
3,5,2,3,0,0.4
43,2,1,2,0,0.0
33,6,1,6,0,0.0
41,5,1,5,0,0.0
1,7,3,0,1,1.0
46,7,1,7,0,0.0
21,5,1,5,0,0.0
1,1,2,1,0,0.0
2,5,1,4,0,0.2
25,7,1,1,0,0.8571428571428571
1,3,2,2,0,0.3333333333333333
24,10,1,7,0,0.3
2,5,2,5,0,0.0
39,14,1,5,0,0.6428571428571429
24,6,1,4,0,0.3333333333333333
2,1,2,1,0,0.0
20,6,1,6,0,0.0
18,14,1,12,0,0.14285714285714285
42,6,1,6,0,0.0
3,4,2,4,0,0.0
1,1,1,1,0,0.0
33,11,1,11,0,0.0
1,3,1,1,0,0.6666666666666666
22,7,1,2,0,0.7142857142857143
14,4,1,4,0,0.0
3,6,2,5,0,0.16666666666666666
10,1,1,1,0,0.0
1,2,2,2,0,0.0
22,5,1,2,0,0.6
3,5,2,4,0,0.2
2,10,5,0,1,1.0
24,2,1,2,0,0.0
3,3,2,2,0,0.3333333333333333
3,1,1,1,0,0.0
16,10,1,10,0,0.0
36,3,2,3,0,0.0
18,7,1,2,0,0.7142857142857143
2,4,1,4,0,0.0
48,12,1,6,0,0.5
6,14,1,6,0,0.5714285714285714
41,13,1,10,0,0.23076923076923078
20,10,1,10,0,0.0
38,11,1,10,0,0.09090909090909091
45,12,1,10,0,0.16666666666666666
12,3,1,3,0,0.0
3,4,2,1,0,0.75
3,6,1,1,0,0.8333333333333334
46,10,1,6,0,0.4
2,4,1,1,0,0.75
32,7,2,2,0,0.7142857142857143
8,1,1,1,0,0.0
33,11,1,10,0,0.09090909090909091
46,3,1,3,0,0.0
18,4,1,4,0,0.0
39,7,1,4,0,0.42857142857142855
2,3,1,3,0,0.0
21,7,1,2,0,0.7142857142857143
39,14,1,9,0,0.35714285714285715
11,3,1,2,0,0.3333333333333333
1,4,2,4,0,0.0
2,6,1,6,0,0.0
40,9,1,6,0,0.3333333333333333
18,9,1,9,0,0.0
3,4,1,3,0,0.25
2,7,2,6,0,0.14285714285714285
48,4,1,4,0,0.0
1,4,1,4,0,0.0
36,7,1,7,0,0.0
30,7,2,5,0,0.2857142857142857
2,6,4,0,1,1.0
1,3,2,3,0,0.0
28,4,1,4,0,0.0
2,7,2,1,0,0.8571428571428571
2,2,1,2,0,0.0
25,2,1,2,0,0.0
1,7,1,7,0,0.0
2,5,2,4,0,0.2
44,6,1,2,0,0.6666666666666666
3,3,2,1,0,0.6666666666666666
43,5,1,1,0,0.8
2,7,2,3,0,0.5714285714285714
22,4,1,4,0,0.0
3,2,1,2,0,0.0
15,3,1,1,0,0.6666666666666666
19,7,2,2,0,0.7142857142857143
2,5,1,4,0,0.2
2,4,1,4,0,0.0
47,6,1,5,0,0.16666666666666666
2,6,3,0,1,1.0
37,1,2,1,0,0.0
3,7,1,5,0,0.2857142857142857
11,6,1,6,0,0.0
21,1,1,1,0,0.0
22,5,1,5,0,0.0
45,4,1,4,0,0.0
16,5,2,1,0,0.8
3,6,1,3,0,0.5
36,5,2,3,0,0.4
9,4,1,3,0,0.25
3,2,1,2,0,0.0
38,9,1,9,0,0.0
29,3,2,3,0,0.0
48,5,2,4,0,0.2
25,7,1,5,0,0.2857142857142857
3,3,2,1,0,0.6666666666666666
10,11,1,6,0,0.45454545454545453
35,4,1,4,0,0.0
48,1,2,1,0,0.0
21,11,1,10,0,0.09090909090909091
2,5,2,3,0,0.4
2,1,1,1,0,0.0
20,3,2,3,0,0.0
21,8,1,8,0,0.0
15,2,2,2,0,0.0
30,6,2,3,0,0.5
2,2,1,2,0,0.0
15,2,2,1,0,0.5
1,6,1,6,0,0.0
27,8,1,7,0,0.125
1,27,9,0,1,1.0
28,4,1,2,0,0.5
2,8,5,0,1,1.0
10,9,1,9,0,0.0
4,3,1,1,0,0.6666666666666666
3,4,2,4,0,0.0
1,5,1,2,0,0.6
32,7,2,2,0,0.7142857142857143
3,3,1,3,0,0.0
1,2,1,2,0,0.0
2,5,1,5,0,0.0
32,2,1,1,0,0.5
36,4,1,4,0,0.0
2,7,2,2,0,0.7142857142857143
2,4,1,4,0,0.0
2,7,2,7,0,0.0
2,6,2,1,0,0.8333333333333334
2,25,6,0,1,1.0
34,4,1,4,0,0.0
3,4,1,4,0,0.0
34,7,2,1,0,0.8571428571428571
1,5,1,3,0,0.4
19,12,1,4,0,0.6666666666666666
13,1,1,1,0,0.0
36,14,1,9,0,0.35714285714285715
3,7,1,2,0,0.7142857142857143
3,2,1,1,0,0.5
46,5,1,5,0,0.0
46,11,1,11,0,0.0
28,5,2,3,0,0.4
35,3,2,3,0,0.0
7,5,2,1,0,0.8
37,4,1,3,0,0.25
1,7,2,3,0,0.5714285714285714
10,6,2,3,0,0.5
12,2,2,2,0,0.0
14,7,1,7,0,0.0
